"AIRPORT_SEQ_ID","AIRPORT_ID","AIRPORT","DISPLAY_AIRPORT_NAME","AIRPORT_WAC_SEQ_ID2","AIRPORT_WAC","AIRPORT_COUNTRY_CODE_ISO","LAT_DEGREES","LATITUDE","LON_DEGREES","LONGITUDE",
1095701,10957,"CFS","Coffs Harbour Airport",80201,802,"AU",30,-30.32166667,153,153.12083333,
1095702,10957,"CFS","Coffs Harbour Airport",80201,802,"AU",30,-30.32055556,153,153.11638889,
1095801,10958,"CFT","Greenlee County",8101,81,"US",32,32.95722222,109,-109.20500000,
1095802,10958,"CFT","Greenlee County",8101,81,"US",32,32.95694444,109,-109.21111111,
1095901,10959,"CFU","Kerkira",43301,433,"GR",39,39.60138889,19,19.91027778,
1095902,10959,"CFU","Ioannis Kapodistrias International",43301,433,"GR",39,39.60194444,19,19.91166667,
1095903,10959,"CFU","Ioannis Kapodistrias International",43301,433,"GR",39,39.60194444,19,19.91222222,
1095904,10959,"CFU","Ioannis Kapodistrias International",43301,433,"GR",39,39.60194444,19,19.91166667,
1095905,10959,"CFU","Ioannis Kapodistrias International",43301,433,"GR",39,39.60194444,19,19.91222222,
1096001,10960,"CFV","Coffeyville Municipal",6201,62,"US",37,37.09388889,95,-95.57166667,
1096002,10960,"CFV","Coffeyville Municipal",6201,62,"US",37,37.09416667,95,-95.57194444,
1096003,10960,"CFV","Coffeyville Municipal",6201,62,"US",37,37.09527778,95,-95.57444444,
1096004,10960,"CFV","Coffeyville Municipal",6201,62,"US",37,37.09388889,95,-95.57194444,
1096005,10960,"CFV","Coffeyville Municipal",6201,62,"US",37,37.09416667,95,-95.57194444,
1096006,10960,"CFV","Coffeyville Municipal",6201,62,"US",37,37.09388889,95,-95.57194444,
1096101,10961,"CGA","Craig Seaplane Base",101,1,"US",55,55.47916667,133,-133.14611111,
1096201,10962,"CGB","Marechal Rondon International",31601,316,"BR",15,-15.65000000,56,-56.11666667,
1096202,10962,"CGB","Marechal Rondon International",31601,316,"BR",15,-15.65305556,56,-56.11666667,
1096203,10962,"CGB","Marechal Rondon International",31601,316,"BR",15,-15.65277778,56,-56.11666667,
1096204,10962,"CGB","Marechal Rondon International",31601,316,"BR",15,-15.65305556,56,-56.11666667,
1096301,10963,"CGC","Cape Gloucester Airport",80401,804,"PG",5,-5.45916667,148,148.43250000,
1096302,10963,"CGC","Cape Gloucester Airport",80401,804,"PG",5,-5.45277778,148,148.42361111,
1096401,10964,"CGE","Cambridge-Dorchester",3501,35,"US",38,38.53944444,76,-76.02777778,
1096402,10964,"CGE","Cambridge-Dorchester",3501,35,"US",38,38.53944444,76,-76.03027778,
1096403,10964,"CGE","Cambridge Dorchester Regional",3501,35,"US",38,38.53944444,76,-76.03027778,
1096404,10964,"CGE","Cambridge Dorchester",3501,35,"US",38,38.53944444,76,-76.03027778,
1096405,10964,"CGE","Cambridge Dorchester Regional",3501,35,"US",38,38.53944444,76,-76.03027778,
1096501,10965,"CGF","Cuyahoga County",4401,44,"US",41,41.56527778,81,-81.48666667,
1096502,10965,"CGF","Cuyahoga County",4401,44,"US",41,41.56500000,81,-81.48638889,
1096503,10965,"CGF","Cuyahoga County",4401,44,"US",41,41.56444444,81,-81.48722222,
1096601,10966,"CGH","Congonhas",31601,316,"BR",23,-23.62500000,46,-46.66000000,
1096602,10966,"CGH","Congonhas",31601,316,"BR",23,-23.62666667,46,-46.65527778,
1096701,10967,"CGI","Cape Girardeau Regional",6401,64,"US",37,37.22361111,89,-89.57166667,
1096702,10967,"CGI","Cape Girardeau Regional",6401,64,"US",37,37.22527778,89,-89.57083333,
1096801,10968,"CGK","Soekarno-Hatta International",83201,832,"ID",6,-6.12583333,106,106.65777778,
1096802,10968,"CGK","Soekarno-Hatta International",83201,832,"ID",6,-6.12583333,106,106.65638889,
1096901,10969,"CGM","Camiguin Airport",76601,766,"PH",9,9.25444444,124,124.70805556,
1096902,10969,"CGM","Camiguin Airport",76601,766,"PH",9,9.25388889,124,124.70833333,
1096903,10969,"CGM","Camiguin Airport",76601,766,"PH",9,9.25388889,124,124.70861111,
1096904,10969,"CGM","Camiguin Airport",76601,766,"PH",9,9.25388889,124,124.70833333,
1096905,10969,"CGM","Camiguin Airport",76601,766,"PH",9,9.25388889,124,124.70861111,
1097001,10970,"CGN","Wahn",42901,429,"DE",50,50.86583333,7,7.14194444,
1097002,10970,"CGN","Cologne Bonn",42901,429,"DE",50,50.86583333,7,7.14194444,
1097003,10970,"CGN","Cologne Bonn",42902,429,"DE",50,50.86583333,7,7.14194444,
1097004,10970,"CGN","Koln Bonn",42902,429,"DE",50,50.86583333,7,7.14277778,
1097005,10970,"CGN","Koeln Bonn",42902,429,"DE",50,50.86583333,7,7.14277778,
1097006,10970,"CGN","Koln Bonn",42902,429,"DE",50,50.86583333,7,7.14277778,
1097007,10970,"CGN","Koeln Bonn",42902,429,"DE",50,50.86583333,7,7.14277778,
1097008,10970,"CGN","Koeln Bonn",42902,429,"DE",50,50.86583333,7,7.13888889,
1097101,10971,"CGO","Zhengzhou Airport",71301,713,"CN",34,34.75000000,113,113.66666667,
1097102,10971,"CGO","Xinzheng",71301,713,"CN",34,34.51944444,113,113.84111111,
1097103,10971,"CGO","Xinzheng",71301,713,"CN",34,34.51833333,113,113.84000000,
1097104,10971,"CGO","Xinzheng",71301,713,"CN",34,34.51944444,113,113.84111111,
1097105,10971,"CGO","Xinzheng",71301,713,"CN",34,34.51833333,113,113.84000000,
1097201,10972,"CGP","Chittagong Airport",70301,703,"BD",22,22.25750000,91,91.82555556,
1097301,10973,"CGQ","Dafangshen",71301,713,"CN",43,43.90666667,125,125.19750000,
1097401,10974,"CGR","Campo Grande Air Base",31601,316,"BR",20,-20.46333333,54,-54.67250000,
1097402,10974,"CGR","Campo Grande Airport",31601,316,"BR",20,-20.46861111,54,-54.67250000,
1097403,10974,"CGR","Campo Grande International",31601,316,"BR",20,-20.46861111,54,-54.67250000,
1097404,10974,"CGR","Campo Grande International",31601,316,"BR",20,-20.47000000,54,-54.67388889,
1097405,10974,"CGR","Campo Grande Airport",31601,316,"BR",20,-20.46861111,54,-54.67250000,
1097406,10974,"CGR","Campo Grande International",31601,316,"BR",20,-20.47000000,54,-54.67388889,
1097501,10975,"CGS","College Park Airport",3501,35,"US",38,38.98055556,76,-76.92277778,
1097502,10975,"CGS","College Park Airport",3501,35,"US",38,38.98055556,76,-76.92222222,
1097601,10976,"CGU","Ciudad Guayana Metropolitan Area",38801,388,"VE",8,8.28861111,62,-62.76027778,
1097701,10977,"CGX","Meigs Field",4101,41,"US",41,41.85888889,87,-87.60833333,
1097801,10978,"CGY","Cagayan de Oro",76601,766,"PH",8,8.41611111,124,124.61055556,
1097802,10978,"CGY","Cagayan de Oro",76601,766,"PH",8,8.41555556,124,124.61111111,
1097901,10979,"CGZ","Casa Grande Municipal",8101,81,"US",32,32.95472222,111,-111.76611111,
1097902,10979,"CGZ","Casa Grande Municipal",8101,81,"US",32,32.95500000,111,-111.76694444,
1098001,10980,"CHA","Lovell Field",5401,54,"US",35,35.03638889,85,-85.20361111,
1098002,10980,"CHA","Lovell Field",5401,54,"US",35,35.03527778,85,-85.20361111,
1098101,10981,"CHC","Christchurch International",85101,851,"NZ",43,-43.48833333,172,172.53333333,
1098102,10981,"CHC","Christchurch International",85101,851,"NZ",43,-43.48888889,172,172.53222222,
1098201,10982,"CHD","Chandler Municipal",8101,81,"US",33,33.26888889,111,-111.81111111,
1098202,10982,"CHD","Chandler Municipal",8101,81,"US",33,33.26916667,111,-111.81111111,
1098301,10983,"CHE","Caherciveen Reenroe",44101,441,"IE",51,51.95000000,10,-10.21666667,
1098401,10984,"CHF","R 813",77801,778,"KR",35,35.13750000,128,128.69777778,
1098402,10984,"CHF","Jinhae",77801,778,"KR",35,35.14055556,128,128.69694444,
1098403,10984,"CHF","Jinhae",77801,778,"KR",35,35.14055556,128,128.69611111,
1098404,10984,"CHF","Jinhae",77801,778,"KR",35,35.14055556,128,128.69694444,
1098405,10984,"CHF","Jinhae",77801,778,"KR",35,35.14055556,128,128.69611111,
1098501,10985,"CHG","Chaoyang Airport",71301,713,"CN",41,41.60000000,120,120.40000000,
1098502,10985,"CHG","Chaoyang Airport",71301,713,"CN",41,41.53833333,120,120.43444444,
1098503,10985,"CHG","Chaoyang Airport",71301,713,"CN",41,41.53861111,120,120.43416667,
1098504,10985,"CHG","Chaoyang Airport",71301,713,"CN",41,41.53833333,120,120.43444444,
1098505,10985,"CHG","Chaoyang Airport",71301,713,"CN",41,41.53861111,120,120.43416667,
1098601,10986,"CHI","Chicago Metropolitan Area",4101,41,"US",41,41.87388889,87,-87.75555556,
1098701,10987,"QCG","Challis Airport",8301,83,"US",44,44.51916667,114,-114.22000000,
1098702,10987,"CHL","Challis Airport",8301,83,"US",44,44.52305556,114,-114.21666667,
1098703,10987,"CHL","Challis Airport",8301,83,"US",44,44.52361111,114,-114.21805556,
1098801,10988,"CHM","Chimbote Airport",36801,368,"PE",9,-9.08333333,78,-78.60000000,
1098802,10988,"CHM","Teniente Jaime A. de Montreuil Morales",36801,368,"PE",9,-9.14972222,78,-78.52388889,
1098803,10988,"CHM","Teniente Jaime A. de Montreuil Morales",36801,368,"PE",9,-9.14972222,78,-78.52361111,
1098804,10988,"CHM","Teniente Jaime A. de Montreuil Morales",36801,368,"PE",9,-9.14972222,78,-78.52388889,
1098805,10988,"CHM","Teniente Jaime A. de Montreuil Morales",36801,368,"PE",9,-9.14972222,78,-78.52361111,
1099001,10990,"CHO","Charlottesville Albemarle",3801,38,"US",38,38.14138889,78,-78.45305556,
1099002,10990,"CHO","Charlottesville Albemarle",3801,38,"US",38,38.13861111,78,-78.45277778,
1099003,10990,"CHO","Charlottesville Albemarle",3801,38,"US",38,38.13972222,78,-78.45222222,
1099004,10990,"CHO","Charlottesville Albemarle",3801,38,"US",38,38.13861111,78,-78.45277778,
1099005,10990,"CHO","Charlottesville Albemarle",3801,38,"US",38,38.13972222,78,-78.45222222,
1099101,10991,"CHP","Circle Hot Springs Airport",101,1,"US",65,65.48555556,144,-144.61083333,
1099102,10991,"CHP","Circle Hot Springs Airport",101,1,"US",65,65.48583333,144,-144.61166667,
1099103,10991,"CHP","Circle Hot Springs Airport",101,1,"US",65,65.48555556,144,-144.61083333,
1099104,10991,"CHP","Circle Hot Springs Airport",101,1,"US",65,65.48583333,144,-144.61166667,
1099201,10992,"CHQ","Souda",43301,433,"GR",35,35.53250000,24,24.14833333,
1099202,10992,"CHQ","Souda",43301,433,"GR",35,35.53166667,24,24.14972222,
1099203,10992,"CHQ","Souda",43301,433,"GR",35,35.53138889,24,24.15111111,
1099301,10993,"CHR","Chateauroux Airport",42701,427,"FR",46,46.81666667,1,1.70000000,
1099401,10994,"CHS","Charleston International",3701,37,"US",32,32.89916667,80,-80.03888889,
1099402,10994,"CHS","Charleston AFB/International",3701,37,"US",32,32.89861111,80,-80.04055556,
1099501,10995,"CHT","Chatham Islands Airport",85101,851,"NZ",43,-43.81194444,176,-176.46555556,
1099601,10996,"CHU","Chuathbaluk Airport",101,1,"US",61,61.57194444,159,-159.24500000,
1099602,10996,"CHU","Chuathbaluk Airport",101,1,"US",61,61.57916667,159,-159.21555556,
1099701,10997,"CHW","Jiuquan Airport",71301,713,"CN",39,39.85000000,98,98.41666667,
1099702,10997,"CHW","Jiuquan Airport",71301,713,"CN",39,39.85972222,98,98.33833333,
1099703,10997,"CHW","Jiayuguan",71301,713,"CN",39,39.85972222,98,98.33833333,
1099704,10997,"CHW","Jiuquan Airport",71301,713,"CN",39,39.85972222,98,98.33833333,
1099705,10997,"CHW","Jiayuguan",71301,713,"CN",39,39.85972222,98,98.33833333,
1099801,10998,"CHX","Changuinola 1",16201,162,"PA",9,9.42611111,82,-82.56277778,
1099901,10999,"CHZ","Chiloquin State",9201,92,"US",42,42.57638889,121,-121.87694444,
1099902,10999,"CHZ","Chiloquin State",9201,92,"US",42,42.58305556,121,-121.87611111,
1099903,10999,"CHZ","Chiloquin State",9201,92,"US",42,42.57944444,121,-121.87888889,
1099904,10999,"CHZ","Chiloquin State",9201,92,"US",42,42.58305556,121,-121.87611111,
1099905,10999,"CHZ","Chiloquin State",9201,92,"US",42,42.57944444,121,-121.87888889,
1100001,11000,"CIA","Ciampino",45001,450,"IT",41,41.79944444,12,12.59333333,
1100002,11000,"CIA","Ciampino",45001,450,"IT",41,41.79944444,12,12.59500000,
1100003,11000,"CIA","Ciampino",45001,450,"IT",41,41.79916667,12,12.59500000,
1100101,11001,"CIB","Catalina",9101,91,"US",33,33.40500000,118,-118.41583333,
1100201,11002,"CIC","Chico Municipal",9101,91,"US",39,39.79583333,121,-121.85666667,
1100202,11002,"CIC","Chico Municipal",9101,91,"US",39,39.79527778,121,-121.85833333,
1100301,11003,"CID","Cedar Rapids Municipal",6101,61,"US",41,41.88444444,91,-91.70611111,
1100302,11003,"CID","The Eastern Iowa",6101,61,"US",41,41.88444444,91,-91.70611111,
1100303,11003,"CID","The Eastern Iowa",6101,61,"US",41,41.88472222,91,-91.71083333,
1100401,11004,"CIG","Craig-Moffat",8201,82,"US",40,40.49555556,107,-107.52500000,
1100402,11004,"CIG","Craig-Moffat",8201,82,"US",40,40.49527778,107,-107.52166667,
1100501,11005,"CIH","Changzhi Airport",71301,713,"CN",36,36.18333333,113,113.10000000,
1100601,11006,"CIJ","Cobija Airport",31201,312,"BO",11,-11.02638889,68,-68.75277778,
1100602,11006,"CIJ","Cobija Airport",31201,312,"BO",11,-11.04083333,68,-68.78305556,
1100603,11006,"CIJ","Cap Av Civ Anibal Arab Fadul International",31201,312,"BO",11,-11.04083333,68,-68.78305556,
1100604,11006,"CIJ","Cap Av Civ Anibal Arab Fadul",31201,312,"BO",11,-11.04083333,68,-68.78305556,
1100605,11006,"CIJ","Cap Av Civ Anibal Arab Fadul International",31201,312,"BO",11,-11.04083333,68,-68.78305556,
1100606,11006,"CIJ","Cap Av Civ Anibal Arab Fadul International",31201,312,"BO",11,-11.04055556,68,-68.78305556,
1100701,11007,"CIK","Chalkyitsik Airport",101,1,"US",66,66.64805556,143,-143.72916667,
1100702,11007,"CIK","Chalkyitsik Airport",101,1,"US",66,66.64500000,143,-143.74000000,
1100801,11008,"CIL","Council Airport",101,1,"US",64,64.90805556,163,-163.73305556,
1100802,11008,"CIL","Council Airport",101,1,"US",64,64.89777778,163,-163.70333333,
1100803,11008,"CIL","Council Airport",101,1,"US",64,64.89666667,163,-163.70361111,
1100804,11008,"CIL","Council Airport",101,1,"US",64,64.89777778,163,-163.70333333,
1100805,11008,"CIL","Council Airport",101,1,"US",64,64.89666667,163,-163.70361111,
1100901,11009,"CIN","Arthur N Neu",6101,61,"US",42,42.04722222,94,-94.79055556,
1100902,11009,"CIN","Arthur N Neu",6101,61,"US",42,42.04611111,94,-94.78888889,
1100903,11009,"CIN","Arthur N Neu",6101,61,"US",42,42.04666667,94,-94.78861111,
1100904,11009,"CIN","Arthur N Neu",6101,61,"US",42,42.04611111,94,-94.78888889,
1100905,11009,"CIN","Arthur N Neu",6101,61,"US",42,42.04666667,94,-94.78861111,
1101001,11010,"CIP","Chipata Airport",59701,597,"ZM",13,-13.55694444,32,32.58722222,
1101002,11010,"CIP","Chipata Airport",59701,597,"ZM",13,-13.55805556,32,32.58694444,
1101003,11010,"CIP","Chipata Airport",59701,597,"ZM",13,-13.55777778,32,32.58694444,
1101101,11011,"CIR","Cairo Regional",4101,41,"US",37,37.06111111,89,-89.21805556,
1101102,11011,"CIR","Cairo Regional",4101,41,"US",37,37.06444444,89,-89.21972222,
1101103,11011,"CIR","Cairo Regional",4101,41,"US",37,37.06416667,89,-89.21944444,
1101104,11011,"CIR","Cairo Regional",4101,41,"US",37,37.06444444,89,-89.21972222,
1101105,11011,"CIR","Cairo Regional",4101,41,"US",37,37.06416667,89,-89.21944444,
1101301,11013,"INR","Kincheloe AFB",4301,43,"US",46,46.24222222,84,-84.46611111,
1101302,11013,"CIU","Chippewa County International",4301,43,"US",46,46.24194444,84,-84.46611111,
1101303,11013,"CIU","Chippewa County International",4301,43,"US",46,46.25083333,84,-84.47250000,
1101401,11014,"CIV","Chomley Airport",101,1,"US",55,55.24777778,132,-132.32361111,
1101501,11015,"CIW","Canouan Airport",27901,279,"VC",12,12.69916667,61,-61.34250000,
1101502,11015,"CIW","Canouan Airport",27901,279,"VC",12,12.70083333,61,-61.34500000,
1101601,11016,"CIX","Capt. Jose A. Quinones Gonzales International",36801,368,"PE",6,-6.78972222,79,-79.83222222,
1101602,11016,"CIX","Capt. Jose A. Quinones Gonzales International",36801,368,"PE",6,-6.78750000,79,-79.82805556,
1101701,11017,"CIY","Comiso Airport",45001,450,"IT",36,36.99166667,14,14.60694444,
1101702,11017,"CIY","Comiso Airport",45001,450,"IT",36,36.99527778,14,14.60777778,
1101801,11018,"CJA","Cajamarca Airport",36801,368,"PE",7,-7.13333333,78,-78.50000000,
1101802,11018,"CJA","Gen FAP Armando Revoredo Iglesias",36801,368,"PE",7,-7.13916667,78,-78.48944444,
1101901,11019,"CJB","Coimbatore Airport",73301,733,"IN",11,11.02833333,77,77.04333333,
1101902,11019,"CJB","Coimbatore Airport",73301,733,"IN",11,11.03166667,77,77.04472222,
1101903,11019,"CJB","Coimbatore International",73301,733,"IN",11,11.03166667,77,77.04472222,
1101904,11019,"CJB","Coimbatore Airport",73301,733,"IN",11,11.03166667,77,77.04472222,
1101905,11019,"CJB","Coimbatore International",73301,733,"IN",11,11.03166667,77,77.04472222,
1102001,11020,"CJC","El Loa",32401,324,"CL",22,-22.48722222,68,-68.91666667,
1102002,11020,"CJC","El Loa",32401,324,"CL",22,-22.49833333,68,-68.90361111,
1102003,11020,"CJC","El Loa",32401,324,"CL",22,-22.50000000,68,-68.90305556,
1102004,11020,"CJC","El Loa",32401,324,"CL",22,-22.49833333,68,-68.90361111,
1102005,11020,"CJC","El Loa",32401,324,"CL",22,-22.50000000,68,-68.90305556,
1102006,11020,"CJC","El Loa",32401,324,"CL",22,-22.49833333,68,-68.90361111,
1102007,11020,"CJC","El Loa",32401,324,"CL",22,-22.50000000,68,-68.90305556,
1102101,11021,"CJI","Crafton Island Airport",101,1,"US",60,60.50277778,147,-147.94027778,
1102301,11023,"CJL","Chitral Airport",76401,764,"PK",35,35.88611111,71,71.79444444,
1102302,11023,"CJL","Chitral Airport",76401,764,"PK",35,35.88611111,71,71.80000000,
1102401,11024,"CJS","Ciudad Juarez International",14801,148,"MX",31,31.63722222,106,-106.42861111,
1102402,11024,"CJS","Abraham Gonzalez International",14801,148,"MX",31,31.63638889,106,-106.42861111,
1102501,11025,"CJU","Jeju International",77801,778,"KR",33,33.50555556,126,126.49500000,
1102502,11025,"CJU","Jeju International",77801,778,"KR",33,33.51222222,126,126.49250000,
1102601,11026,"CJW","Clay Center Municipal",6201,62,"US",39,39.38722222,97,-97.15722222,
1102701,11027,"CKB","Benedum",3901,39,"US",39,39.29555556,80,-80.22944444,
1102702,11027,"CKB","North Central West Virginia",3901,39,"US",39,39.29666667,80,-80.22805556,
1102703,11027,"CKB","North Central West Virginia",3901,39,"US",39,39.29777778,80,-80.22750000,
1102704,11027,"CKB","North Central West Virginia",3901,39,"US",39,39.29666667,80,-80.22805556,
1102705,11027,"CKB","North Central West Virginia",3901,39,"US",39,39.29777778,80,-80.22750000,
1102801,11028,"CKD","Crooked Creek Airport",101,1,"US",61,61.88555556,158,-158.13722222,
1102802,11028,"CKD","Crooked Creek Airport",101,1,"US",61,61.86777778,158,-158.13500000,
1102901,11029,"CKE","Pearce Field",9101,91,"US",38,38.93472222,122,-122.62222222,
1103001,11030,"CKG","Jiangbei",71301,713,"CN",29,29.71944444,106,106.64388889,
1103002,11030,"CKG","Jiangbei",71301,713,"CN",29,29.71972222,106,106.64361111,
1103003,11030,"CKG","Jiangbei",71301,713,"CN",29,29.72500000,106,106.65166667,
1103004,11030,"CKG","Jiangbei",71301,713,"CN",29,29.71944444,106,106.64388889,
1103005,11030,"CKG","Jiangbei",71301,713,"CN",29,29.72500000,106,106.65166667,
1103101,11031,"CKM","Fletcher Field",5301,53,"US",34,34.29972222,90,-90.51222222,
1103201,11032,"CUN","Cancun International",14801,148,"MX",21,21.04222222,86,-86.87361111,
1103301,11033,"CKS","Carajas Airport",31601,316,"BR",6,-6.11777778,50,-50.00361111,
1103302,11033,"CKS","Carajas Airport",31601,316,"BR",6,-6.11777778,50,-50.00333333,
1103401,11034,"CKU","Cordova Municipal",101,1,"US",60,60.54250000,145,-145.72666667,
1103402,11034,"CKU","Cordova Municipal",101,1,"US",60,60.54388889,145,-145.72666667,
1103403,11034,"CKU","Cordova Municipal",101,1,"US",60,60.54361111,145,-145.72583333,
1103404,11034,"CKU","Cordova Municipal",101,1,"US",60,60.54388889,145,-145.72666667,
1103405,11034,"CKU","Cordova Municipal",101,1,"US",60,60.54361111,145,-145.72583333,
1103501,11035,"CKV","Outlaw Field",5401,54,"US",36,36.62083333,87,-87.41444444,
1103502,11035,"CKV","Outlaw Field",5401,54,"US",36,36.62194444,87,-87.41500000,
1103601,11036,"CKX","Chicken Airport",101,1,"US",64,64.06777778,141,-141.94916667,
1103602,11036,"CKX","Chicken Airport",101,1,"US",64,64.07138889,141,-141.95222222,
1103603,11036,"CKX","Chicken Airport",101,1,"US",64,64.06666667,141,-141.95138889,
1103604,11036,"CKX","Chicken Airport",101,1,"US",64,64.07138889,141,-141.95222222,
1103605,11036,"CKX","Chicken Airport",101,1,"US",64,64.06666667,141,-141.95138889,
1103701,11037,"CKY","Conakry Airport",53101,531,"GN",9,9.57638889,13,-13.61083333,
1103702,11037,"CKY","Conakry Airport",53101,531,"GN",9,9.57694444,13,-13.61194444,
1103801,11038,"CLA","Comilla Airport",70301,703,"BD",23,23.43750000,91,91.19222222,
1103802,11038,"CLA","Comilla Airport",70301,703,"BD",23,23.43611111,91,91.19000000,
1103803,11038,"CLA","Comilla Airport",70301,703,"BD",23,23.43722222,91,91.18972222,
1103804,11038,"CLA","Comilla Airport",70301,703,"BD",23,23.43611111,91,91.19000000,
1103805,11038,"CLA","Comilla Airport",70301,703,"BD",23,23.43722222,91,91.18972222,
1103806,11038,"CLA","Cumilla",70301,703,"BD",23,23.43722222,91,91.18972222,
1103901,11039,"CLB","Castlebar Airport",44101,441,"IE",53,53.84861111,9,-9.28027778,
1104001,11040,"CLC","Clear Lake Metroport",7401,74,"US",29,29.55694444,95,-95.13750000,
1104101,11041,"CLD","Palomar",9101,91,"US",33,33.12861111,117,-117.27972222,
1104102,11041,"CLD","McClellan-Palomar",9101,91,"US",33,33.12861111,117,-117.27972222,
1104103,11041,"CLD","McClellan-Palomar",9101,91,"US",33,33.12833333,117,-117.28000000,
1104201,11042,"CLE","Cleveland-Hopkins International",4401,44,"US",41,41.41083333,81,-81.84944444,
1104202,11042,"CLE","Cleveland-Hopkins International",4401,44,"US",41,41.40944444,81,-81.85500000,
1104203,11042,"CLE","Cleveland-Hopkins International",4401,44,"US",41,41.40944444,81,-81.85472222,
1104204,11042,"CLE","Cleveland-Hopkins International",4401,44,"US",41,41.40944444,81,-81.85500000,
1104205,11042,"CLE","Cleveland-Hopkins International",4401,44,"US",41,41.40944444,81,-81.85472222,
1104301,11043,"CLF","Clear Mews",101,1,"US",64,64.30166667,149,-149.11777778,
1104401,11044,"CLG","Coalinga Municipal",9101,91,"US",36,36.16055556,120,-120.35944444,
1104402,11044,"CLG","New Coalinga Municipal",9101,91,"US",36,36.16222222,120,-120.29472222,
1104501,11045,"CLH","Coolah Airport",80201,802,"AU",31,-31.77500000,149,149.60833333,
1104502,11045,"CLH","Coolah Airport",80201,802,"AU",31,-31.77333333,149,149.60944444,
1104601,11046,"CLI","Clintonville Municipal",4501,45,"US",44,44.61305556,88,-88.73111111,
1104602,11046,"CLI","Clintonville Municipal",4501,45,"US",44,44.61333333,88,-88.73083333,
1104603,11046,"CLI","Clintonville Municipal",4501,45,"US",44,44.61305556,88,-88.73083333,
1104604,11046,"CLI","Clintonville Municipal",4501,45,"US",44,44.61333333,88,-88.73083333,
1104605,11046,"CLI","Clintonville Municipal",4501,45,"US",44,44.61305556,88,-88.73083333,
1104701,11047,"CLJ","Cluj Airport",47301,473,"RO",46,46.78333333,23,23.68333333,
1104702,11047,"CLJ","Cluj-Napoca Airport",47301,473,"RO",46,46.78333333,23,23.68333333,
1104703,11047,"CLJ","Cluj-Napoca Airport",47301,473,"RO",46,46.78500000,23,23.68611111,
1104704,11047,"CLJ","Cluj-Napoca Airport",47301,473,"RO",46,46.78722222,23,23.68388889,
1104705,11047,"CLJ","Avram Iancu",47301,473,"RO",46,46.78722222,23,23.68388889,
1104706,11047,"CLJ","Cluj Napoca",47301,473,"RO",46,46.78500000,23,23.68611111,
1104707,11047,"CLJ","Avram Iancu",47301,473,"RO",46,46.78722222,23,23.68388889,
1104801,11048,"CLK","Clinton Municipal",7301,73,"US",35,35.53777778,98,-98.93166667,
1104802,11048,"CLK","Clinton Regional",7301,73,"US",35,35.53833333,98,-98.93277778,
1104901,11049,"CLL","Easterwood Field",7401,74,"US",30,30.58944444,96,-96.36444444,
1104902,11049,"CLL","Easterwood Field",7401,74,"US",30,30.58861111,96,-96.36388889,
1104903,11049,"CLL","Easterwood Field",7401,74,"US",30,30.58805556,96,-96.36250000,
1105001,11050,"CLM","William R. Fairchild International",9301,93,"US",48,48.11888889,123,-123.49361111,
1105002,11050,"CLM","William R. Fairchild International",9301,93,"US",48,48.12027778,123,-123.49972222,
1105101,11051,"CLN","Carolina Airport",31601,316,"BR",7,-7.33333333,47,-47.45000000,
1105201,11052,"CLO","Alfonso Bonilla Aragon International",32701,327,"CO",3,3.54611111,76,-76.38500000,
1105202,11052,"CLO","Alfonso Bonilla Aragon International",32701,327,"CO",3,3.54305556,76,-76.38166667,
1105203,11052,"CLO","Alfonso Bonilla Aragon International",32701,327,"CO",3,3.54305556,76,-76.37805556,
1105301,11053,"CLP","Clarks Point Airport",101,1,"US",58,58.84305556,158,-158.54305556,
1105302,11053,"CLP","Clarks Point Airport",101,1,"US",58,58.83361111,158,-158.52944444,
1105401,11054,"CLQ","Colima Airport",14801,148,"MX",19,19.27694444,103,-103.57750000,
1105501,11055,"CLR","Cliff Hatfield Memorial",9101,91,"US",33,33.12972222,115,-115.52166667,
1105502,11055,"CLR","Cliff Hatfield Memorial",9101,91,"US",33,33.13138889,115,-115.52138889,
1105601,11056,"CLS","Chehalis Airport",9301,93,"US",46,46.67388889,122,-122.98111111,
1105602,11056,"CLS","Chehalis Centralia",9301,93,"US",46,46.67388889,122,-122.98111111,
1105603,11056,"CLS","Chehalis Centralia",9301,93,"US",46,46.67694444,122,-122.98277778,
1105701,11057,"CLT","Douglas Municipal",3601,36,"US",35,35.21916667,80,-80.93583333,
1105702,11057,"CLT","Charlotte Douglas International",3601,36,"US",35,35.21388889,80,-80.94305556,
1105703,11057,"CLT","Charlotte Douglas International",3601,36,"US",35,35.21361111,80,-80.94916667,
1105801,11058,"CLU","Columbus Municipal",4201,42,"US",39,39.26194444,85,-85.89638889,
1105802,11058,"CLU","Columbus Municipal",4201,42,"US",39,39.26194444,85,-85.89638889,
1105901,11059,"CLY","Saint Catherine",42701,427,"FR",42,42.52777778,8,8.79166667,
1105902,11059,"CLY","Saint Catherine",42701,427,"FR",42,42.53083333,8,8.79305556,
1105903,11059,"CLY","Calvi Sainte Catherine",42701,427,"FR",42,42.53083333,8,8.79305556,
1105904,11059,"CLY","Saint Catherine",42701,427,"FR",42,42.53083333,8,8.79305556,
1105905,11059,"CLY","Calvi Sainte Catherine",42701,427,"FR",42,42.53083333,8,8.79305556,
1106001,11060,"CMA","Cunnamulla Airport",80201,802,"AU",28,-28.03166667,145,145.62083333,
